term	estimate	std.error	statistic	p.value	conf.low	conf.high
slope106	0.022431611760954564	0.004997713701248792	4.488374705287644	7.191288535883191e-6	0.012636272901464563	0.03222695062044456
slope107	0.07137217749501006	0.0050201549240846115	14.217126478028813	8.637002814644614e-46	0.06153285464699281	0.081211500343027307
slope108	0.011180776541758202	0.004619006736473909	2.4206019128461946	0.01549802659395106	0.00212768969392145	0.020233863389594955
slope109	-0.0034277923257914	0.004804041836350547	-0.7135225800604948	0.4755254494126123	-0.012843541305262135	0.0059879566536793355
slope110	0.0059147287047674685	0.004655123268841133	1.270584765038866	0.2038817417168762	-0.0032091452457555176	0.015038602655290455
slope111	0.01210400912556935	0.004435789579900697	2.7287158030251564	0.006360151146357284	0.0034100213059659306	0.020797996945172773
slope112	0.10898661321793382	0.004708041213134337	23.149035508416237	5.408885645530043e-118	0.09975902200246026	0.11821420443340738
slope113	0.0091599696601746515	0.0045457210900736655	2.0150751616013047	0.04390159202118454	2.505200398661145e-4	0.01806941928048319
slope114	-0.03926453919266813	0.0046296110409531945	-8.481174518839044	2.283371517583756e-17	-0.04833841009536538	-0.030190668289970884
slope115	0.0031351683719626354	0.004664505874995622	0.672133009579622	0.5015018247446662	-0.006007095148704273	0.012277431892629543
slope116	0.010858626643687285	0.00474821170885443	2.286887634651631	0.022206133713005904	0.0015523027033612202	0.020164950584013352
slope117	0.025564248266067204	0.0069184235774828046	3.695097297781887	2.2001391036122582e-4	0.012004387224408154	0.03912410930772625
slope118	0.12535665380724578	0.0075913205585085635	16.513155101419418	4.131482650910341e-61	0.11047793891747051	0.14023536869702105
slope119	0.05086587580978322	0.007068176218720292	7.196464015011866	6.257453685133384e-13	0.03701250498470894	0.0647192466348575
slope120	-0.06849700135294949	0.004869725581690839	-14.065885275031524	7.353034987609085e-45	-0.0780414881076569	-0.058952514598242085
slope121	0.010071844370153557	0.0045789166899213064	2.199612932972286	0.02783848124025335	0.0010973325696984407	0.019046356170608673
slope122	-0.10268717180926067	0.0048105526972257884	-21.346231560560522	1.0769900617398041e-100	-0.11211568184155522	-0.09325866177696611
slope123	0.05456180693059315	0.004982522992152445	10.950638264294794	7.0470795331652915e-28	0.044796241313831614	0.06432737254735468
slope124	0.02300691720404282	0.004705636126470352	4.88922572542813	1.0151603198846128e-6	0.013784039871810365	0.03222979453627527
slope125	0.0333369915806324	0.004659097486873879	7.155246627603958	8.45538395474831e-13	0.02420532830589852	0.04246865485536628
slope126	-0.06610600458922326	0.004859353914625445	-13.60386704706991	4.438278621820919e-42	-0.07563016325002286	-0.05658184592842367
slope127	0.01079742001735728	0.004827125351746077	2.2368219655724535	0.0253019378948301	0.0013364281790747314	0.02025841185563983
slope128	0.12888868293914071	0.0046421938360152815	27.764606022952037	1.6634832442782275e-168	0.11979015021129692	0.1379872156669845
slope129	0.06695513336729664	0.005003159584415374	13.382570001536427	8.847080648470467e-41	0.05714912077293612	0.07676114596165715
slope130	0.10972220199081521	0.004535219287481728	24.19336200427492	1.218212005233523e-128	0.10083333552535963	0.1186110684562708
slope131	0.03397837913228019	0.004663072366079999	7.286693506934364	3.2186883631898607e-13	0.024838925237459418	0.04311783302710096
slope132	-0.015852333851087294	0.00478587419273557	-3.3123172930766525	9.258570031184424e-4	-0.025232474903388716	-0.006472192798785872
slope133	-0.03325139351731194	0.0044916241503893724	-7.402977721194554	1.3504498920811219e-13	-0.04205481508416543	-0.024447971950458454
slope134	-0.08893648498023363	0.004456610196941841	-19.95608344684543	2.7140034395276147e-88	-0.0976712804593736	-0.08020168950109366
slope135	0.0028751134134970403	0.004482787728719092	0.6413672891708777	0.5212867317819767	-0.005910989085130488	0.01166121591212457
slope136	-0.04978293681304325	0.004839100078871893	-10.2876435704237	8.433825789144762e-25	-0.05926739868521709	-0.04029847494086941
slope137	0.008708646513157746	0.004739632392779324	1.8374096958289603	0.06615478547564355	-5.808622766491269e-4	0.01799815530296462
slope138	0.0012200626113820468	0.004649503772984166	0.2624070591083703	0.7930086059760487	-0.007892797329650012	0.010332922552414105
slope139	0.01081668165548765	0.004437686845062877	2.4374594317130978	0.014793995183858679	0.0021189752644972335	0.019514388046478065
slope140	-0.10273541055186694	0.008021250441551577	-12.807904615429822	1.6739167811978184e-37	-0.11845677252828403	-0.08701404857544985
slope141	-0.054406128826740945	0.008755213996722768	-6.214140379333518	5.197231326217648e-10	-0.07156603293725855	-0.03724622471622334
slope142	0.018481112825660728	0.00912837358134585	2.0245789308434445	0.04291540392867843	5.898293687959556e-4	0.036372396282525504
slope143	0.0259306065983002	0.008327200312834423	3.1139645528082545	0.0018468565493809414	0.009609593893094064	0.042251619303506335
slope144	0.004306131008646881	0.008202433885602189	0.524982105153627	0.5995977302839737	-0.01177034399270434	0.020382606009998104
slope145	-0.05764146582259706	0.00895730070633856	-6.435137963137438	1.2436440738858227e-10	-0.07519745260571582	-0.0400854790394783
slope146	-0.09870584446757452	0.008809413053753391	-11.20458807701375	4.1609321419390484e-29	-0.11597197677786818	-0.08143971215728087
slope147	0.009371678121197463	0.006714600787804962	1.395716352671074	0.16280551779580643	-0.0037886975934645333	0.02253205383585946
slope148	0.05619675569541291	0.007643899922997357	7.351843464922917	1.9817823104479048e-13	0.0412149871449096	0.07117852424591622
slope149	0.040610414806763195	0.00852091721671182	4.765967533062662	1.8842518639825308e-6	0.023909723946760754	0.05731110566676564
slope150	-0.02850962734464322	0.0052406613765231085	-5.440081946977043	5.3480834287913375e-8	-0.038781134897798615	-0.018238119791487824
slope151	0.010877188919348076	0.005214887538275684	2.085795492139155	0.03700171280060297	6.561971609009946e-4	0.021098180677795158
slope152	0.012476786613204208	0.006028652074589661	2.069581468433545	0.03849617645354883	6.608456716857957e-4	0.024292727554722622
slope153	0.017867802596283313	0.00528425432318446	3.381329039726386	7.218589304928733e-4	0.007510854437691696	0.02822475075487493
slope154	0.04967490430286279	0.005096631417556312	9.746615015507727	1.9880361150389146e-22	0.0396856902819771	0.05966411832374848
slope155	0.017180250895038864	0.00541519984530174	3.1725977592395878	0.0015116407261132505	0.006566654229160583	0.027793847560917143
slope156	0.08302397051755173	0.0052677694334129456	15.760744954199934	7.664391074683816e-56	0.07269933214920139	0.09334860888590206
slope157	0.017866745254969663	0.0049493990093645475	3.6098817697188594	3.06606435728008e-4	0.00816610145149693	0.027567389058442394
slope158	0.011355194148079681	0.005453981319720056	2.082000924173045	0.037346960450993213	6.655871890741405e-4	0.022044801107085222
slope159	0.01099064016237533	0.005155678781039723	2.1317542517958996	0.03303143838039508	8.856954356801072e-4	0.021095584889070554
slope160	0.014598360838723968	0.004821672085503249	3.027655257315223	0.002465722872780339	0.005148057205875469	0.024048664471572466
slope161	-0.03940130128926298	0.004556783972431037	-8.646734523217358	5.4382133204783364e-18	-0.04833243376055717	-0.030470168817968792
slope162	-0.015919154664000026	0.00472282214398785	-3.3706868856505854	7.503217721875652e-4	-0.02517571597160445	-0.0066625933563956
slope163	-0.1078338845573837	0.004513161295822756	-23.893204228528557	1.559303734538227e-125	-0.11667951815361642	-0.09898825096115098
slope164	0.010773430478355418	0.004578064222426893	2.353272028290656	0.01861248744783537	0.001800589483487344	0.01974627147322349
slope165	0.009579849787625005	0.004711261958210373	2.0333935732293735	0.04201752930353052	3.459460277990267e-4	0.018813753547450983
slope166	-0.08664558156538216	0.004701804105216154	-18.428156432391145	1.314984684819977e-75	-0.09586094827396839	-0.07743021485679592
slope167	-0.04989629170376531	0.010314317789923401	-4.837575564378249	1.3178470436036124e-6	-0.07011198309711594	-0.029680600310414685
slope168	0.009119604571211153	0.009861286635769935	0.9247885096587222	0.3550799540592027	-0.01020816207612407	0.028447371218546375
slope169	0.012682824016553379	0.011874241179056963	1.0680955376687602	0.28548206951104643	-0.010590261038140689	0.03595590907124745
slope170	0.1284418585559437	0.00989876838852908	12.975539331214687	1.9161123650649361e-38	0.10904062902312311	0.14784308808876429
slope171	0.0089418027323002	0.00866242771041492	1.0322513539188771	0.3019588865458254	-0.008036243598794799	0.0259198490633952
slope172	-0.10785174353282959	0.009426499669920478	-11.441335311025309	2.810278001544125e-30	-0.12632734338615242	-0.08937614367950675
slope173	0.024850094035247974	0.005625827153202283	4.41714495638264	1.0020227670965167e-5	0.013823675431724	0.03587651263877195
slope174	-0.07217314616370425	0.005245557487180906	-13.758908626982164	5.299590756493605e-43	-0.08245424991741325	-0.061892042409995254
slope175	-0.09982657653537758	0.005848163059956817	-17.069732070041614	3.6612332362994405e-65	-0.1112887655086105	-0.08836438756214465
slope176	0.1072011995450467	0.00561802943189006	19.081637226129885	6.528881746118163e-81	0.09619006419445617	0.11821233489563723
slope177	0.03771761718169438	0.0056576073802603035	6.666708141199966	2.640489240076458e-11	0.026628910477716178	0.048806323885672576
slope178	0.057285881417320106	0.005416460012409032	10.576258531601633	4.066534189411089e-26	0.046669814869297034	0.06790194796534318
slope179	0.092724046230204707	0.0056954719784254124	16.28030944256168	1.87194036170606e-59	0.08156112627753381	0.1038869661828756
slope180	0.08477028821646013	0.00524521047490335	16.16146551640945	1.2843789090242424e-58	0.07448986459431733	0.09505071183860292
slope181	0.01241238306541226	0.007899599584166528	1.5712673703475906	0.1161262640564002	-0.0030705476118417195	0.02789531374266624
slope182	0.023434584477260035	0.006852269370709572	3.4199742026243953	6.267216362194067e-4	0.010004383298302336	0.03686478565621773
slope183	0.02528481834944993	0.007258504368084782	3.4834749787608854	4.953309958265001e-4	0.011058411206377098	0.03951122549252276
slope184	0.11028905305217511	0.0066689690489431	16.537646560176157	2.7577772729714914e-61	0.0972181139022343	0.12335999220211592
slope185	0.0602879564996856	0.007539421730539514	7.996363468497929	1.3060529408743632e-15	0.04551096144356951	0.0750649515558017
slope186	0.021652042730462135	0.010006324341206484	2.163835789461478	0.03048121133109258	0.0020400074040709468	0.04126407805685332
slope187	-0.11007823408290254	0.005948468840125775	-18.505305657880026	3.178147579844684e-76	-0.1217370187727078	-0.09841944939309728
slope188	-0.04888146503291741	0.005264492934797071	-9.285123114103225	1.671494272630172e-20	-0.05919968158198524	-0.03856324848384958
slope189	-0.026188802103609805	0.0059095121293309336	-4.431635223088182	9.37002017799133e-6	-0.03777123304330104	-0.014606371163918573
slope190	0.09296554992633324	0.005412611178936448	17.175730318134644	5.982494468752147e-66	0.08235702695329893	0.10357407289936756
slope191	0.011673515604432841	0.008028590590619245	1.4539931352424913	0.14595387055750486	-0.0040622327997980375	0.027409264008663718
slope192	0.015069299297725856	0.01160933727211535	1.298032690799762	0.19428150205195377	-0.007684583639998702	0.03782318223545041
slope193	-0.018618126449305036	0.0141377564891461	-1.3169081292069662	0.18787486485089977	-0.04632761999022883	0.009091367091618754
slope194	-0.10582410363698842	0.014594883373181022	-7.250767336136895	4.198088551403203e-13	-0.13442954940698568	-0.07721865786699117
slope195	-0.027938295580132368	0.014882943263961973	-1.877202317083546	0.06049561697977427	-0.05710832836145083	0.0012317372011860922
slope196	-0.02477218043843483	0.011838058823573215	-2.092588050762664	0.03639047933454326	-0.04797434937950493	-0.0015700114973647324
slope197	0.012877243881937377	0.012513012903438625	1.0291081757294969	0.30343333461996597	-0.011647810746887293	0.037402298510762044
slope198	0.012991142980088964	0.013443706751654351	0.9663363847541753	0.3338801006035216	-0.01335803807187152	0.03934032403204945
slope199	-0.033856892907103905	0.013106228493877376	-2.583267407776408	0.009789479473962174	-0.059544628728256194	-0.008169157085951617
slope200	0.05099221613658962	0.011667547492893234	4.370431418226431	1.2422643775257293e-5	0.028124243262608286	0.07386018901057095
slope201	-0.030472468843042357	0.012291670362349561	-2.4791153638794396	0.013173820222421542	-0.05456370006308589	-0.0063812376229988275
slope202	0.03511684288607305	0.0077323542242996235	4.541546063127216	5.596061741906352e-6	0.019961707090739647	0.050271978681406454
slope203	0.006544185326824337	0.00837062255997015	0.7818038957006411	0.4343331701552259	-0.009861933418895623	0.022950304072544295
slope204	0.0144887697578088	0.006866711482938432	2.1100012420514145	0.03486271748611474	0.001030262559021852	0.027947276956595747
slope205	-0.003719761685518877	0.007493064007553547	-0.4964273202216196	0.6195949219721939	-0.01840589727417719	0.010966373903139436
slope206	0.057007227499631996	0.006574154953692544	8.67141524670215	4.3808903357780625e-18	0.044122120561609024	0.06989233443765497
slope207	0.09545758416559177	0.007561952237254358	12.623404799532445	1.7613626400538096e-36	0.08063643012776114	0.1102787382034224
slope208	0.02562110717794261	0.007146495741931561	3.5851287264627563	3.3720120610226896e-4	0.011614232908087899	0.03962798144779732
slope209	0.003714538743505199	0.004810256477640094	0.772212201318535	0.43999204804042125	-0.005713390709069882	0.013142468196080281
slope210	0.012181060916658897	0.004958405557622335	2.456648770476932	0.014027014525173196	0.0024627646029758785	0.021899357230341913
slope211	0.014619180190860911	0.004890264785149866	2.9894455276234893	0.0027960684244242792	0.00503443733710267	0.02420392304461915
slope212	0.06893772931460598	0.00474890667463238	14.51654749983954	1.1645085361070078e-47	0.059630043266384644	0.07824541536282732
slope213	0.010574428789944218	0.0047860951503705335	2.2094063025733117	0.027150465462346215	0.0011938546686361597	0.019955002911252274
slope214	0.009432477077099941	0.0049427309189385244	1.9083533438890117	0.05635072236845493	-2.550975092921303e-4	0.01912005166349201
slope215	0.10286479083341539	0.004884862325384184	21.05786898002807	4.697967445005888e-98	0.09329063660622582	0.11243894506060496
slope216	0.10894064439126319	0.004652007381991274	23.41798613927211	1.0836638348944191e-120	0.09982287746674583	0.11805841131578056
slope217	-0.04448772217073789	0.005267276262151671	-8.446058257928692	3.084887975872387e-17	-0.05481139394117792	-0.03416405040029786
slope218	0.026664881727201176	0.004712209103595843	5.658679642814121	1.5329237809256592e-8	0.017429121596531552	0.0359006418578708
slope219	0.01778538268157932	0.0054594468236455855	3.2577261499367443	0.0011237625621754142	0.007085063531722379	0.028485701831436262
slope220	0.011882268149034038	0.005464786278212716	2.1743335501347714	0.029684309396790363	0.0011714838605284342	0.022593052437539642
slope221	-0.10857612726943415	0.004639135274857392	-23.40438914508088	1.4860568671530135e-120	-0.11766866532756395	-0.09948358921130435
slope222	0.010337753255507022	0.004622890463362738	2.236209864247407	0.025341989470923556	0.0012770544428423753	0.019398452068171666
slope223	-0.11136721528763403	0.004836735899285808	-23.02528349833583	9.213047796988708e-117	-0.12084704345296617	-0.1018873871223019
slope224	-0.0845269797484493	0.0045672261350014525	-18.507290256698102	3.0639056855615875e-76	-0.09347857848230222	-0.07557538101459639
slope225	-0.114016237591109	0.005063390408269842	-22.517765449192037	8.842235363977445e-112	-0.12394030043098345	-0.10409217475123456
slope226	0.031680908961622616	0.0047077370955208135	6.729540821590374	1.718493897143291e-11	0.022453913805718623	0.04090790411752661
slope227	0.014579226757973051	0.004788127301043062	3.0448703305772726	0.0023288981883475474	0.00519466969453568	0.02396378382141042
slope228	0.04473693845825307	0.004598635590988507	9.728306923453479	2.379657232209113e-22	0.03572377832189153	0.05375009859461461
slope229	0.01225783727784346	0.004564592683399683	2.685417545013872	0.007246080331588821	0.0033114000142850427	0.021204274541401877
slope230	-0.06295578919389558	0.004794350362364822	-13.131244993710164	2.4964471627466186e-39	-0.07235254323339718	-0.053559035154393975
slope231	0.10765639214475034	0.0071544613781683265	15.04744892092944	4.5277260819636535e-51	0.09363390551475763	0.12167887877474305
slope232	0.0033730672699250346	0.007278697395074031	0.46341633493484824	0.6430677915007288	-0.010892917478785574	0.017639052018635644
slope233	0.010920947204251297	0.006936775427004262	1.574355018289478	0.11541110328156627	-0.0026748828015195087	0.0245167772100221
slope234	0.0599994057718518	0.0068102541473833555	8.810156636357668	1.2849909105984848e-18	0.0466515529174159	0.07334725862628771
slope235	0.02480825655323561	0.0076341430089879765	3.2496452481998146	0.001156178931339065	0.009845611202790943	0.03977090190368028
slope236	0.11333944570274074	0.005331602912188317	21.258043325702477	6.969920127057132e-100	0.10288969601498277	0.12378919539049871
slope237	-0.07114677278241933	0.0055220512835819965	-12.884120253274515	6.269800200723756e-38	-0.08196979441902322	-0.060323751145815445
slope238	-0.043111840988183436	0.005566267179256668	-7.7451979216600755	9.704536052092273e-15	-0.05402152418785386	-0.032202157788513014
slope239	-0.019204733196332417	0.00523968994009	-3.6652422979063806	2.473349581354569e-4	-0.029474336769065648	-0.008935129623599186
slope240	9.467949855385563e-4	0.005495245672805323	0.1722934772914743	0.8632074409788895	-0.009823688619359451	0.011717278590436564
slope241	0.14363451685911513	0.005367476075592036	26.760159679570098	9.374088317661593e-157	0.13311445706307434	0.15415457665515592
slope242	-0.09183572106381371	0.005976283597104604	-15.366693961495798	3.5255930995086895e-53	-0.10354902167553622	-0.08012242045209121
slope243	-0.021954584794479357	0.005403036193000525	-4.0633791835266395	4.843391478365335e-5	-0.03254434113992679	-0.011364828449031925
slope244	0.02540206468926458	0.005540853798781915	4.58450369054114	4.560582055894453e-6	0.014542190800050087	0.03626193857847908
slope245	-0.06550123171310412	0.005981026137717618	-10.951504006986273	6.980184280606702e-28	-0.07722382753362335	-0.05377863589258489
slope246	0.013531247016944062	0.005087076250881419	2.6599261244805503	0.007818027109533346	0.0035607607786074386	0.023501733255280686
slope247	0.010929445752396124	0.005755486002426237	1.8989613992265455	0.05757473804914949	-3.5109952588370866e-4	0.022209991030675957
slope248	-0.007657961748538469	0.0058202395369559784	-1.3157468348018595	0.18826446992629067	-0.019065421622368267	0.003749498125291328
slope249	0.06306347877283451	0.00513552694726577	12.279845753006988	1.2892031381691297e-34	0.05299803091455867	0.07312892663111034
slope250	-0.07311781554574896	0.00518665140518994	-14.097306688586162	4.721020711147231e-45	-0.0832834655002853	-0.06295216559121262
slope251	0.024005443548247775	0.0050851180248618405	4.720724952868717	2.355788743074437e-6	0.014038795362383115	0.03397209173411243
slope252	0.025566763405905964	0.005819417509813101	4.393354380020601	1.1182170350753954e-5	0.014160914675670523	0.036972612136141406
slope253	0.011002956025032432	0.0049663380221333	2.215506873675524	0.026729340476036246	0.0012691123665992798	0.020736799683465583
slope254	-0.10653937653433668	0.005087782327406802	-20.940238728459686	5.477825008061619e-97	-0.11651124665723338	-0.09656750641143998
slope255	0.010615006372240735	0.004654137503229851	2.2807676749718278	0.022565974890964877	0.0014930644868130592	0.01973694825766841
slope256	0.12357359023415003	0.004734907604301234	26.098416391883685	3.0455194078429116e-149	0.11429334185959478	0.13285383860870528
slope257	-0.008572488529166391	0.004723562085393913	-1.814835578360246	0.06955458286875604	-0.01783050009527737	6.855230369445884e-4
slope258	0.1323628789798131	0.0048353056347853595	27.374252834730836	6.880948694699475e-164	0.12288585408139022	0.141839903878236
slope259	0.010002139595775932	0.004812013181717993	2.078576931953655	0.03766084104449852	5.707670664766747e-4	0.01943351212507519
slope260	0.011030732327846212	0.004660056886700743	2.367081045582647	0.01793242095823185	0.001897188664004906	0.02016427599168752
slope261	0.050184788100137066	0.005013824066289527	10.00928381942134	1.453007709542667e-23	0.04035787350538943	0.060011702694884705
slope262	0.009205636199446235	0.004486712627753261	2.0517552522760956	0.04019814113053377	4.118410400687795e-4	0.01799943135882369
slope263	0.0587262134677551	0.004596048429501376	12.777544529513648	2.4713125160630105e-37	0.04971812407473053	0.06773430286077967
slope264	0.01046865937685784	0.0044507527425281445	2.352109852526062	0.018670738635695936	0.0017453442974098062	0.019191974456305876
slope265	-0.010876007199767935	0.004475093078508981	-2.430342120032869	0.01508772730844274	-0.01964702846111001	-0.002104985938425858
slope266	0.017681995757956682	0.0047325582331698085	3.7362447299699686	1.869760850669753e-4	0.008406352066205349	0.026957639449708016
slope267	0.06273311309295626	0.004630623232764542	13.547444898794708	9.56197894477929e-42	0.053657258330763326	0.0718089678551492
slope268	0.01318550860241278	0.004623064863303096	2.8521141260804144	0.004344555892374947	0.0041244679721461255	0.022246549232679436
slope269	-0.06728405073095427	0.004628748869512832	-14.536120370262344	8.761003889104864e-48	-0.07635623180867991	-0.05821186965322863
slope270	-0.04468102741642092	0.004578266599065612	-9.75937649099333	1.7535070153044939e-22	-0.05365426506221219	-0.03570778977062964
slope271	-0.0557485364353213	0.011649639001476144	-4.785430383573029	1.7105995072777016e-6	-0.0785814093111077	-0.0329156635595349
slope272	0.011615905808702493	0.008783566819935314	1.322458865154741	0.1860208540073939	-0.005599568814171733	0.02883138043157672
slope273	-0.036075950915850884	0.012183880236189978	-2.9609574467659243	0.0030681418990350564	-0.0599559173707326	-0.012195984460969166
slope274	-0.09207085591904293	0.009544686266488911	-9.646294634355952	5.303525165823598e-22	-0.11077809724509527	-0.0733636145929906
slope275	0.1044705831946105	0.009093471429032109	11.488526027703168	1.6314658924817918e-30	0.0866477066992636	0.1222934596899574
slope276	-0.08995624927069858	0.00822447036067555	-10.937634318778148	8.131862632134051e-28	-0.1060759149695398	-0.07383658357185735
slope277	0.0037890999488053704	0.009375104388443368	0.4041661609097569	0.6860920948271592	-0.014585767003847035	0.022163966901457777
slope278	-0.0954907130989114	0.008409925165315812	-11.354525899080995	7.598138210471391e-30	-0.11197386353560744	-0.07900756266221536
slope279	-0.11182770964822487	0.010802938200913319	-10.35160134848967	4.338034267947968e-25	-0.1330010794492269	-0.09065433984722285
slope280	-0.01453831835106907	0.009638775142262048	-1.5083159567987583	0.13147937983283234	-0.03342997048498261	0.004353333782844476
slope281	0.023880506336862395	0.004766066073964468	5.0105277531325365	5.444756533445114e-7	0.014539188483953826	0.03322182418977096
slope282	0.00887186216422525	0.004583763645159539	1.935497301130251	0.05293437821328184	-1.1214949393148141e-4	0.01785587382238198
slope283	-0.008375161482219616	0.004598525384210009	-1.821271121167988	0.06857104115648596	-0.01738810561726445	6.377826528252157e-4
slope284	-0.030235476519013368	0.005168495277398413	-5.849957269233018	4.944527259450794e-9	-0.04036554111697961	-0.020105411921047124
slope285	-0.06514732898062929	0.004785233509546755	-13.614242408579948	3.852745704896183e-42	-0.07452621431695514	-0.055768443644303445
slope286	-0.07614926538256284	0.004837410242029504	-15.741742290315841	1.0337298678933965e-55	-0.08563041523538585	-0.06666811552973982
slope287	0.016836833023186316	0.005066427208737653	3.3232162092744972	8.90435068506179e-4	0.0069068181637667245	0.02676684788260591
slope288	0.1238722040373658	0.005035949815794012	24.59758507697421	6.941406655593933e-133	0.11400192377045842	0.13374248430427318
slope289	0.009864716645860604	0.004802998998754504	2.0538660633530603	0.03999333607924024	4.5101159051983905e-4	0.019278421701201368
slope290	0.009750624801471357	0.0047930995865256305	2.0343046551509865	0.0419256380539709	3.563222375673001e-4	0.019144927365375417
slope291	0.10417293441360681	0.005066019739057768	20.56307313815994	1.3162621585576525e-93	0.09424371818008459	0.11410215064712903
slope292	-0.11132009527062402	0.005173604077600111	-21.516933572980765	2.8380673712972226e-102	-0.1214601729329898	-0.10118001760825823
slope293	0.009769730447804036	0.004983642763856666	1.9603593015651035	0.04995880999058795	1.970118831318493e-6	0.01953749077677675
slope294	-0.15188784759569812	0.00500265120551991	-30.361470619439856	7.912500751734404e-201	-0.16169286378573303	-0.14208283140566322
slope295	0.10423889461560712	0.005357121907639957	19.45800308687185	4.760963408256182e-84	0.0937391286158423	0.11473866061537194
slope296	0.00952860891375108	0.005025937514193797	1.895886864259901	0.057980201571161655	-3.220476026175277e-4	0.019379265430119686
slope297	-0.11265417524174504	0.005229198050985235	-21.543298636493567	1.6144241648875627e-102	-0.12290321508970314	-0.10240513539378693
slope298	-0.0517229103486084	0.005389971477115157	-9.596138044183446	8.629893292665627e-22	-0.062287060321452266	-0.04115876037576454
slope299	0.0030749894619789124	0.00509172471224031	0.6039190325012577	0.5458999456049718	-0.006904607593204664	0.013054586517162488
slope300	0.0100907758161061	0.005246693678084127	1.9232637609960164	0.054452048999180935	-1.9255483085277476e-4	0.020374106463064978
slope301	-0.04184074191295274	0.005156789781276375	-8.113718745113669	5.009137743677708e-16	-0.05194786416009862	-0.031733619665806866
slope302	-0.006955512908211006	0.005274838242064979	-1.318621081636824	0.1873012695399283	-0.017294005886932935	0.0033829800705109216
slope303	0.12824752186604876	0.00947490110154319	13.535499789560962	1.1244573228947137e-41	0.10967705694994523	0.1468179867821523
slope304	0.015110439297116859	0.010352339222574301	1.4596159353208837	0.14440132351777837	-0.00517977273487015	0.03540065132910387
